SMILES,SA,logp,score
CCS(=O)(=O)c1ccccc1C(=O)Nc1nnc(-c2ccc(C)c(C)c2)o1,2.248304423,3.39934,1.151035577
COCC[C@H]([NH3+])C(=O)N[C@@H]1CCCCC[C@@H]1C(=O)[O-],4.300989701,-1.5516,-5.852589701
OC[C@@H](O)[C@@H](O)[C@@H](O)c1cnn(-c2ccc(Br)cc2)n1,3.648307671,-0.2227,-3.871007671
CC(C)(C)NC(=O)CS/C(=N\c1ccc(F)cc1)[N-]C#N,3.418683297,3.31588,-0.102803297
C[NH+](C)[C@@H]1CC[C@H](NC(=O)Nc2ccc(OC3CCCC3)cc2)C1,3.671287652,2.1951,-1.476187652
Cc1ccccc1NC(=O)[C@H]1C[C@@H]2CCCN2[C@]12C(=O)N(C)c1ccccc12,3.79705118,3.28972,-0.50733118
O=C(N/N=C/c1c(-c2ccccc2)n(-c2ccccc2)c2ccccc12)c1ccncc1,2.222304576,5.4564,3.234095424
CC(=O)Nc1nn(S(=O)(=O)c2ccc(N)cc2)c(=S)s1,2.657638872,1.45169,-1.205948872
CC1CCN(c2ccc(C(=O)N3CCN(c4ccc(C(F)(F)F)cn4)CC3)cc2[N+](=O)[O-])CC1,2.420957449,4.2073,1.786342551
O=C(/C=C1\NCCc2cc3c(cc21)OCCCO3)[C@H]1COc2ccccc2O1,3.331473915,2.7436,-0.587873915
COc1ccc(N2CCOCC2)c(NC(=O)c2cc(OC)c(OC)c(OC)c2)c1,2.048897004,2.8099,0.761002996
Fc1cncc(CCc2nc(Cc3ccccc3)no2)c1,2.192739898,2.9797,0.786960102
CC(C)[C@H]1CC[C@H](C)C[C@H]1NC(=O)CN1CCC([NH3+])CC1,3.922009974,1.2697,-2.652309974
CCN1CCO[C@@H](c2nc(N)cc(COC)n2)C1,3.220317592,0.5984,-2.621917592
Fc1ccc(NCc2ccoc2)c(OCC(F)(F)F)c1,2.392871565,3.9719,1.579028435
COc1ccc(C2(CNS(=O)(=O)/C=C/c3ccccc3)CCOCC2)cc1,2.468028329,3.3337,0.865671671
O=C(/C=C/c1cccc([N+](=O)[O-])c1)N1CCC[C@@H](C2OCCO2)C1,2.956093734,2.2195,-0.736593734
C[C@@H]1Cc2ccccc2N1C(=O)CSc1nnnn1-c1ccc(Br)cc1,2.707122099,3.4947,0.787577901
CC(=O)C[C@H]1CCCCN1S(=O)(=O)C1CCS(=O)(=O)CC1,3.238644667,0.727,-2.511644667
COc1ccc(C(=O)Nc2cccc(OC[C@@H]3CCCO3)c2)cc1Br,2.384121615,4.2678,1.883678385
Cc1ccc(NC(=O)N2CCCN(c3ccc(=O)n(-c4ccc(F)cc4)n3)CC2)c(Cl)c1,2.290433932,4.07762,1.787186068
CC(C)[C@H](C(=O)NCc1ccc2c(c1)OCO2)N1Cc2ccccc2C1=O,2.751495167,2.7121,-0.039395167
CC[C@@H]1C(=O)N2CCC[C@H]2C(=O)N1CC1CCC1,3.231498394,1.3983,-1.833198394
C[C@H]1OCC[C@@H]1C(=O)N(C)CCOc1ccc(F)cc1,3.042466104,2.0879,-0.954566104
Cc1ccc(OCCn2c(C[NH+]3CCCCC3)nc3ccccc32)c(C)c1,3.139072603,3.30094,0.161867397
CCOc1cccc([C@@H](C)NC(=O)Nc2ccc3oc(=O)ccc3c2)c1,2.484327155,4.0744,1.590072845
CN(C)c1ccc(C2CC[NH+](Cc3ccncc3)CC2)nc1,3.691345953,1.5051,-2.186245953
Clc1ccc(/C=N/N2CCN(Cc3ccccc3Cl)CC2)cc1Cl,2.173112403,4.7985,2.625387597
Cc1ccc(C(=O)N(C)[C@@H](C)c2ccc([S@@](C)=O)cc2)cc1F,2.975795505,3.70472,0.728924495
O=S(=O)(NC[C@@H](CCO)c1ccccc1)c1cc(F)c(F)cc1F,2.747369441,2.5484,-0.198969441
CC(=O)NC[C@H]1CCCN(C(=O)CNC(=O)c2ccc(C)c(C)c2)C1,2.478787752,1.40794,-1.070847752
c1ccc2c(c1)OC[C@@H]2CN1CC[NH2+]C2(CCCCC2)C1,4.4602124,1.7445,-2.7157124
CCOc1ccc(N)c(SCc2noc(C3CC3)n2)c1,2.461171666,3.2202,0.759028334
C=CCC/C([O-])=N/S(=O)(=O)c1cccnc1,3.206238335,0.4953,-2.710938335
CCCNc1ncnc(Nc2ccc(C(C)C)cc2)c1N,2.102712721,3.7477,1.644987279
COc1ccc(/C(C)=N/NC(=S)NC2CCCCC2)cc1OC,2.136902377,3.2246,1.087697623
COCc1cc(C[NH+]2CCC3(CC2)CC(=O)N(CC(C)C)C3)ccc1OC,4.103039964,1.895,-2.208039964
O=C(NCc1cccnc1)C1CCN(c2nnc3ccccn23)CC1,2.291090945,1.6571,-0.633990945
COC[C@H](C)N1CC[NH+](C2CCC(C(C)(C)C)CC2)CC1,4.361970564,1.8267,-2.535270564
N#Cc1c(F)cccc1N1CCN(Cc2cscn2)CC1,2.361138198,2.47608,0.114941802
CC[C@H](C)C[C@H](C)NC(=O)/C=C/c1csc(C)n1,3.286401841,3.40562,0.119218159
Cc1ccccc1[C@@H]1C[C@@H]1C(=O)Nc1cc(C#N)ccc1Cl,2.786695467,4.2623,1.475604533
COC(=O)[C@@H](N)C12CC3CC(CC(C3)C1)C2,4.308668475,1.7031,-2.605568475
COc1ccc(CC(=O)NNC(=O)Nc2ccccc2)cc1,1.666813467,2.0906,0.423786533
CC[C@@H](C)n1cc(/C=C2\NC(=O)N=C2[O-])c2ccccc21,3.644537565,2.4352,-1.209337565
O=C(C1=C([O-])C(=O)N(CCCn2cc[nH+]c2)[C@@H]1c1ccccc1)c1ccncc1,3.930987773,1.1681,-2.762887773
O[C@]12CCCC[C@H]1[C@@H](Cc1cccnc1Cl)[NH2+]CC2,4.578304876,1.5345,-3.043804876
CC(=O)[C@@]12N=C(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,4.919875994,3.02,-1.899875994
Cc1ccc(CCN2C(=O)CC[C@H]3CN(c4ncccc4F)CC[C@H]32)o1,3.363703842,3.18212,-0.181583842
CC(=O)N1CCN(C(=O)Cn2cnc3sc(C)cc3c2=O)CC1,2.329739292,0.45712,-1.872619292
CC(C)c1noc(OCC(=O)NNC(=O)C2CC2)n1,2.577057819,0.1292,-2.447857819
CCN[C@]1(C(N)=O)CCC[C@H]([NH+](CC)C2CC2)C1,5.029409323,-0.1702,-5.199609323
C[C@H]1CN(Cc2ccnc(Br)c2)CC[NH2+]1,4.15777,0.6116,-3.54617
CC[C@](C)(CO)Nc1nc2cccc(C)n2n1,3.286627263,1.61062,-1.676007263
C[NH+]1CCC(CCNC(=O)NC2(c3cccc(Cl)c3)CC2)CC1,3.522391134,1.9431,-1.579291134
C[C@@H](NCC[NH+](C)C)C(=O)Nc1ccc2c(c1)OCCO2,3.47440823,-0.4811,-3.95550823
Cc1cccc(OCC(=O)N/N=C\C=C\c2ccccc2[N+](=O)[O-])c1C,2.360672482,3.40584,1.045167518
O=C(NC[C@H]1COc2ccccc2O1)Nc1ccccc1,2.290452647,2.6481,0.357647353
Cc1nc(-c2cccc(C(=O)NCC(C)(C)O)c2)no1,2.201523068,1.54572,-0.655803068
C=C(C)CNC(=O)[C@@H]1CCCN(c2nc(-c3ccccc3)nc3c2CCC3)C1,2.851647368,3.541,0.689352632
O=C(c1cc2n(n1)CCCN(Cc1cccc3nsnc13)C2)N1CCCC1,2.725585962,2.5297,-0.195885962
Cc1c([C@@H](C)NC(=O)Cc2c[nH]c3ccccc23)cnn1-c1cccc(C(F)(F)F)c1,2.808705448,5.10072,2.292014552
Fc1ccc(-c2csc(N3CCN(C(=S)NCc4ccccc4)CC3)n2)cc1,2.129009984,4.1459,2.016890016
CCc1noc(CN(C)C(=O)NCc2ccccc2C[NH+]2CCC[C@@H](C)C2)n1,4.176415051,1.7884,-2.388015051
Cc1cccc2c(=O)n(CCC(=O)Nc3cccc(NS(=O)(=O)c4ccc(Cl)cc4)c3)cnc12,2.217640708,4.18792,1.970279292
C[C@@H](c1ccccc1Cl)N(C)C(=O)Cc1ccc(NC(=O)C2CC2)cc1,2.406434483,4.4506,2.044165517
NC(=O)[C@@H]1CN(Cc2ccc(OCC(F)F)cc2)CCO1,2.741399886,1.0166,-1.724799886
CC(C)CCO[C@@H]1CCN(C(=O)c2cc(F)ccc2O)C1,2.631289662,2.8085,0.177210338
C[C@H](OC(=O)c1ccc(Br)cc1F)[C@H]1CCOC1,3.132456856,3.17,0.037543144
CC(C)C[C@](C)([NH2+]Cc1nc2c([nH]1)c(=O)n(C)c(=O)n2C)C(N)=O,4.080423787,-1.6862,-5.766623787
NC(=O)c1cncc(N2CC[C@@H](Nc3ccc([N+](=O)[O-])cn3)C2)n1,3.063331576,0.5695,-2.493831576
CC(=O)c1ccccc1C(=O)N1C[C@@H](c2ccc(F)cc2)C[C@H]1C,2.831157067,4.0465,1.215342933
O=S(=O)(NCC[NH2+]C1CCCCCCC1)c1cccnc1,3.178696836,1.0362,-2.142496836
CC[C@H](C)[NH+]1[C@@H](C(=O)[O-])CC[C@H]2CCCC[C@H]21,5.405268477,0.1409,-5.264368477
Cc1cc(C(=O)N2CCOc3ccccc32)on1,2.244543237,2.02222,-0.222323237
CCc1ccc(C(=O)N[C@@H](C)C(OC)OC)o1,2.942326509,1.5792,-1.363126509
O=C(CCN1C(=O)[C@H]2[C@H]3C=C[C@H](CC3)[C@H]2C1=O)N1CCN(c2ccccc2)CC1,4.092766005,1.9225,-2.170266005
COc1ccccc1C(=O)NCCC(=O)NCc1ccc(Cl)cc1,1.648779184,2.7849,1.136120816
CC[C@@H](NC(=O)[C@H]1CCCO1)c1ccc(C)cc1,2.687519064,2.74132,0.053800936
COc1ccc(CN2C(=O)COC[C@@H]2[C@H](O)c2ccc(NC(=O)C3CC3)cc2)cc1,3.052469073,2.5047,-0.547769073
Cc1ccc(CN2CCN(CCS(N)(=O)=O)CC2)cc1F,2.085938846,0.54022,-1.545718846
COc1cccc(C2=C[C@@H](C(=O)N3CCN(C(=O)c4ccccc4OC)CC3)N=N2)c1,3.071461226,2.8637,-0.207761226
Cc1c(C(=O)NC[C@H](C)N2CCc3ccccc32)c(=O)oc2ccccc12,2.815746715,3.28242,0.466673285
Cn1c(=O)c2c(SCc3ccc(Br)cc3)nc(-c3cccs3)nc2n(C)c1=O,2.490050583,3.8105,1.320449417
COCCN1Cc2cccc(C(=O)Nc3ccc(C)c(Cl)c3)c2C1=O,2.177225522,3.50292,1.325694478
C[C@H](O)C[C@H]1CCCCN1C(=O)c1cc(F)c(F)c(F)c1,3.068886006,2.8695,-0.199386006
COc1ccc([C@H]2NN=C(c3c[nH]c4ccccc34)[C@@H]2O)cc1,3.273380684,2.586,-0.687380684
C[C@H](C[NH3+])CCc1nc(-c2ccccc2)cs1,3.141216435,2.6207,-0.520516435
CCN1C[C@@]2(C(=O)[O-])CN(c3ccc(-c4ccccc4)nn3)C[C@H]2C1=O,3.714072433,0.1782,-3.535872433
C[C@@]1(c2ccc(F)cc2)NC(=O)N(CN2CCN(S(=O)(=O)c3ccc4ccccc4c3)CC2)C1=O,2.814653497,2.7099,-0.104753497
COc1ccc(C(=O)[O-])cc1-c1cc(C)c(F)cc1F,2.460828616,2.31232,-0.148508616
C[C@H](c1ccccc1)N(C)C(=O)CCc1nc2cc(S(=O)(=O)N3CCCCC3)ccc2n1C,2.807701933,3.9001,1.092398067
O=C(Nc1ccc2c(c1)OCCO2)c1cc(Br)ccc1O,1.94094439,3.1782,1.23725561
Cc1ccc(C(=O)N(Cc2ccccc2O)C[C@@H]2CCCO2)cc1C,2.522572942,3.83044,1.307867058
C[C@H]([NH2+]CCN1CCN(C(=O)C2CCCC2)CC1)c1nccs1,3.551051569,1.1019,-2.449151569
C[C@H](C(=O)Nc1ccc(C#N)cc1)[NH+](C)CC(=O)Nc1cccc2ccccc12,3.462583282,2.19188,-1.270703282
CCC(CC)(C(=O)[C@H]1CCO[C@@]2(CCOC2)C1)[NH+](C)C,5.291456408,0.8445,-4.446956408
CCOc1ccccc1/C=N/NC(=O)[C@H](C)Oc1ccc2ccccc2c1,2.460216607,4.1561,1.695883393
COCC[C@H](C)C(=O)NC[C@@]1([NH+](C)C)CCC[C@H](C)C1,4.549621937,0.8686,-3.681021937
CCC(=O)Nc1ccc(NC(=O)N[C@@H](C)c2nc3ccccc3[nH]2)cc1,2.453315513,3.7941,1.340784487
Brc1cccc(OCCNc2ncnc3[nH]cnc23)c1,2.463129355,2.6063,0.143170645
C[C@@H]1CCC[C@@]([C@H](O)c2cc(Cl)ccc2Cl)([NH+](C)C)C1,4.414237322,3.1202,-1.294037322
COC(=O)[C@H]1CCC[C@H]1NC(=O)c1cccc(OC)c1F,2.883151034,1.9058,-0.977351034
CCc1ccc(/C=C2\C(=O)N(c3ccc(Cl)c(C(=O)[O-])c3)N=C2C)cc1,2.64692372,3.072,0.42507628
CCOC(OCC)C(=O)c1cnn(C)c1,2.786737997,1.0019,-1.784837997
O=C(CNC(=O)c1ccccn1)NC[C@H]1CCC[C@H]1O,2.831024577,0.0886,-2.742424577
Cc1nncn1-c1cccc(NS(=O)(=O)c2ccc(C(C)C)cc2)c1,2.265708379,3.49992,1.234211621
CN1CCCc2cc(/C=C3\CC[C@H](C4CCCC4)C3=O)ccc21,3.033684865,4.6217,1.588015135
CCOC(=O)[C@@H]1S/C(=N\c2ccc(Cl)cc2Cl)N=C1C,3.360319006,4.1203,0.759980994
C[C@@H](CNC(=O)c1ccc(F)cc1)[NH+]1CCCC1,3.780383655,0.6227,-3.157683655
C[C@](CO)(NC(=O)c1c[nH]c2cccc(Br)c12)C1CC1,3.328973831,2.8212,-0.507773831
C/C(=N/O)c1ccc2c3ccccc3n(C)c2c1,2.095819046,3.5297,1.433880954
CC(C)NC(=O)[C@@H](C)N1CCc2onc(-c3ccc(C(F)(F)F)cc3)c2C1,2.986014896,3.6316,0.645585104
Clc1cccc(Sc2nc(Cl)ncc2Br)c1,2.523037706,4.6971,2.174062294
COc1cccc(C2=NN=C3C(=O)N[C@H](c4ccc(C)cc4)[C@@H]32)c1,3.315411397,2.64962,-0.665791397
CC(C)CC[C@](C)(O)CNC(=O)N[C@H]1CCN(c2cnn(C)c2)C1=O,3.571924331,1.0118,-2.560124331
Nc1ccc2c(c1)CC[C@H]2[NH2+]CCC1CCCC1,3.802193678,2.3998,-1.402393678
CCOc1cc2[nH]c(=S)n([C@@H](C)CC)c(=O)c2cc1OCC,2.855010274,3.82749,0.972479726
COC(=O)c1ccc(NS(=O)(=O)c2c(C(=O)N3CCCCCC3)c(C)n(C)c2C)cc1,2.316865514,3.24554,0.928674486
Cc1ccc(S(=O)(=O)N2CCCC[C@@H]2C(=O)Nc2ccc(N3CCOCC3)cc2)cc1,2.519348175,3.01352,0.494171825
C[NH+]1CCC(NCc2ccc(Br)cc2N2CCOCC2)CC1,3.380372155,1.0524,-2.327972155
Cc1ccc(-c2nc(C(=O)OCc3cc(=O)n4ccsc4n3)cs2)cc1,2.411053489,3.54492,1.133866511
COc1ccc(C(=O)N[C@@H](C)[C@H]2NN[C@H](SCc3nc4ccccc4c(=O)[nH]3)N2C)cc1,3.930622829,1.6327,-2.297922829
O[C@@H](Cc1ccc(F)cc1Cl)c1cncc(Br)c1,2.683349574,3.9127,1.229350426
CC[NH+](CC)[C@@](C)(CC)[C@H](N)c1cc(F)ccc1C,4.275108835,2.22732,-2.047788835
Cc1cc(C)n(C[C@@H](C)CNC(=O)Cc2cc(C)on2)n1,2.915458097,1.79136,-1.124098097
Cc1ccc(C)c(C[S@@](=O)[C@H](C)C(=O)N2CCCCCC2)c1,3.133813821,3.34324,0.209426179
CCc1cccc(NC(=O)[C@H](C)S(=O)(=O)[C@H](C)c2c(F)cccc2F)c1,3.11990815,4.0302,0.91029185
COc1ccc(NC(=O)Cc2cccc3ccccc23)cc1NS(=O)(=O)c1ccc(F)cc1,2.002560849,4.9695,2.966939151
CN(C)C(=O)c1ccc([C@H]2CCCN2C(=O)c2cn[nH]c2-n2cnnn2)s1,3.440560701,1.126,-2.314560701
O=C(Cc1csc(-c2ccccc2Cl)n1)NCCc1cccs1,2.12297766,4.4264,2.30342234
Cc1nnc(SCc2ccnc(Cl)c2)n1CC(N)=O,2.500005983,1.41252,-1.087485983
Cc1nn(C)c2c1[nH]c(=S)n2-c1ccc(Cl)c(Br)c1,2.97294066,4.14591,1.17296934
O=C(Cc1ccc(Cl)cc1)NNC(=O)c1ccc(-n2ccnn2)cc1,2.126930082,1.9244,-0.202530082
COc1cccc([C@@H]2C[C@H]2C(=O)NCc2cn(-c3ccccc3)nn2)c1,2.892235842,2.6958,-0.196435842
[NH3+][C@H]1CC[C@@H](OCC(=O)NC2CC2)C1,3.917141968,-0.5554,-4.472541968
CC(C)=CCC[C@H](C)C[NH+]1CCN(Cc2ncccc2C)CC1,4.132004264,2.47302,-1.658984264
C[C@H]1CCC[C@@H]1NC(=O)c1cccc(CN2CC[NH+](C)CC2)c1,3.769795077,0.9353,-2.834495077
O=C(c1c(-c2ccccc2)nc2sc3c(n12)CCCC3)C(F)(F)F,2.691573754,4.6866,1.995026246
COc1cc([C@H]2CC(=O)NC3=C2C(=O)C[C@@H](c2ccccc2Cl)C3)cc([N+](=O)[O-])c1[O-],3.71923528,3.3347,-0.38453528
CC(C)(C)C[NH+]1CCC(Oc2ccc(C(=O)N[C@H]3CCOC3)cc2Cl)CC1,3.910962838,2.3309,-1.580062838
COc1ccc(NC(=O)c2ccc(NC(=O)C3CC3)cc2)c([N+](=O)[O-])c1,1.819706413,3.2042,1.384493587
COc1ccccc1CCC(=O)Nc1nc(-c2ccc3c(c2)CCN3C(=O)C2CC2)cs1,2.314083649,4.6891,2.375016351
CN(C(=O)c1ccc(-c2cc(NC3CCCCC3)ncn2)cc1)C1CCCCC1,2.315406641,5.2929,2.977493359
CCN1CCN(C(=O)C2CCC2)C[C@H](Cc2ccccc2-c2ccccc2OC)C1=O,2.86241167,4.0117,1.14928833
C[NH+]1[C@H]2CC[C@@H]1CC(OC1c3ccccc3CCc3ccccc31)C2,5.1385909,3.0993,-2.0392909
CCC[NH2+][C@H](Cc1cc(F)cc(F)c1)c1cscc1Br,4.148125734,4.046,-0.102125734
Cc1nccn1-c1cc(N2CCC(C(=O)Nc3cccc4ccccc34)CC2)ncn1,2.372959156,3.97902,1.606060844
CN(C[C@H]1CCCO1)C(=O)N[C@H]1CCC[C@H](C2CC2)C1,3.314172949,2.7756,-0.538572949
COc1ncc(C)cc1NC(=O)c1cn(C)nc1-c1ccccc1,2.18546018,3.05142,0.86595982
CC(C)(C)c1ccc(NC(=O)C(=O)NCc2nnc3n2CCC3)cc1,2.292465082,1.7767,-0.515765082
C[C@H](c1ccc(F)c(F)c1)N(C)C(=O)N[C@@H]1CC(=O)N(C2CC2)C1,3.176707914,2.4305,-0.746207914
CC(C)(C)OCc1ccc(NC(=O)[C@H]2C[C@@H]2[N+](=O)[O-])cc1,3.080145115,2.6054,-0.474745115
O=C(NC1CC[NH+](C[C@H]2CCOC2)CC1)c1ccc2[nH]cnc2c1,4.04735126,0.3765,-3.67085126
C[C@H]([NH2+]Cc1cn(CCC(N)=O)c2ccccc12)c1ccc(Cl)cc1,3.353026246,2.9947,-0.358326246
C[C@H](Cc1ccc(Cl)cc1)N(C)C(=O)Nc1ccccc1F,2.346558584,4.574,2.227441416
O=C([O-])c1ccc2c(=O)n(CCCN3CCOCC3)c(=O)[nH]c2c1,2.624505428,-1.2244,-3.848905428
C[C@@H]1C[C@@H](C)C[NH+](CC(=O)NC2(C#N)CCCCC2)C1,4.598613082,0.88988,-3.708733082
C[C@@H](CC(=O)N(C)c1ccc(Cl)cn1)c1cccc(F)c1,2.727405843,4.0307,1.303294157
Cc1c(O)ccc(C(=O)Cc2ccccc2)c1O,1.913874503,2.83162,0.917745497
COc1cc2s/c(=N\C(=O)[C@@H]3CCCCN3S(C)(=O)=O)n(C)c2cc1OC,3.059223627,1.4984,-1.560823627
COCCSC1=N[C@H]2CS(=O)(=O)C[C@H]2N1c1ccc(OC)cc1,3.343835001,1.4164,-1.927435001
Cc1ccc(/C=C/CC(=O)Nc2nnc([N-]S(C)(=O)=O)s2)cc1,3.251681119,2.85332,-0.398361119
Cc1noc(C)c1CC(=O)NCc1ccc(CN2CCOCC2)cc1,2.079108928,1.98254,-0.096568928
CCNS(=O)(=O)c1ccc(OC)cc1,1.562502043,0.9934,-0.569102043
Cc1ccccc1Nc1nc(N)nc(CN2CCC[C@H]2c2ccc3c(c2)OCCCO3)n1,2.982199511,4.00422,1.022020489
Cc1ccc(C[NH2+]C[C@H]2C=C[C@H]([NH3+])C2)s1,5.447936073,0.30652,-5.141416073
COc1ccc2c(ccc3c(C(C)=O)cc(C(=O)c4ccccc4)n32)c1,2.262039884,4.5347,2.272660116
COc1cccc([C@H]2c3c(oc4ccccc4c3=O)C(=O)N2CCC[NH+](C)C)c1OC,3.462866191,1.89,-1.572866191
Cc1ccc(C)c(OCCSc2nc3ncccn3n2)c1,2.430568715,2.91224,0.481671285
O=C(CCNC(=O)OCC(F)(F)F)Nc1ccc(Cl)cc1Cl,2.075846173,3.6105,1.534653827
Cc1cccc(C[NH2+][C@@H]2CCCc3occc32)c1C,3.906850756,3.03744,-0.869410756
CC1(C)C([NH2+]Cc2ccc(Br)cc2F)C1(C)C,3.447773575,3.0862,-0.361573575
Cc1cnc(Cl)nc1Nc1ccccc1Cl,2.06940386,3.83542,1.76601614
CN(C)c1ccc([C@@H](O)CNC(=O)c2ccc(S(=O)(=O)N(C)C)cc2)cc1,2.477627136,1.4663,-1.011327136
CSc1cccc(NC(=O)Cn2nc3ccc(Sc4ccc(C)cc4)nn3c2=O)c1,2.545837002,3.71122,1.165382998
C[C@@H]1[NH+]=c2ccccc2=C1CCNC(=O)NC(=O)c1c(F)cccc1F,3.686054584,-0.2525,-3.938554584
N#C[C@H]1CCC[C@@H]1NC(=O)c1c(F)ccc([N+](=O)[O-])c1F,3.387153212,2.29508,-1.092073212
Cc1cccc(CN(C(=O)c2cn(Cc3ccccc3)nn2)C2CC2)c1,2.124955028,3.43962,1.314664972
C[NH+](CC1(CS)CCC1)[C@H]1CCS(=O)(=O)C1,5.103722807,-0.2117,-5.315422807
CC[C@H](CC(=O)N1CCC[C@H]1CN1CCOCC1)c1ccccc1,2.935281354,2.8935,-0.041781354
Cc1cnc([C@@H](NC(=O)N[C@H](CCO)c2ccccc2)C2CC2)s1,3.300516306,3.32552,0.025003694
CCOc1ccc2nc(NC(=O)C3CCN(c4cc(=O)n(C)c(=O)n4CC)CC3)sc2c1,2.558981742,2.4304,-0.128581742
CC1CC[NH+]([C@@H](C)CNC(=O)c2ccc(-c3nc(C4CC4)no3)cc2)CC1,3.775549512,2.0471,-1.728449512
Cc1noc2ncc(C(=O)N3CCN(C(C)C)CC3)cc12,2.37972967,1.69742,-0.68230967
CC(C)c1ocnc1C(=O)N1C[C@@H](CCN2CCCC2=O)c2ccccc21,3.310649612,3.5545,0.243850388
O=[N+]([O-])c1c(Nc2ccncc2)ncnc1N1CCN(c2ccccc2)CC1,2.263922179,2.85,0.586077821
Cc1ccccc1[C@@H](C)NC(=O)NCCS(=O)(=O)c1ccccc1,2.39898731,2.82912,0.43013269
Brc1ccc2nc(N[C@@H]3CCOc4ccccc43)sc2c1,2.702331059,4.9945,2.292168941
C[C@](O)(CCc1ccccc1)CNC(=O)C(=O)Nc1ccon1,2.898874323,1.1131,-1.785774323
CC(C)c1nc2cc(N[C@H](C(N)=O)c3ccccc3)ccc2o1,2.680648288,3.5897,0.909051712
N#Cc1csc(C(=O)Nc2nnc(-c3ccccc3Cl)s2)c1,2.433077203,4.04398,1.610902797
Cc1ccc(-c2nnco2)cc1NC(=O)N(C)CC(=O)Nc1ccccc1,2.234274613,3.14742,0.913145387
CCCN1C(=O)N=C(N)[C@H]1c1ccc(O)c(OC)c1,3.112263849,1.6447,-1.467563849
CC(C)N(CCC#N)Cc1cc(N)cc[nH+]1,3.941931692,1.20698,-2.734951692
COc1ccc(C2=CC(=O)C[C@@H](c3ccc(OC)cc3)C2)cc1,2.455240746,4.2339,1.778659254
COC1(OC)CCOC[C@H]1O,3.730895715,-0.2433,-3.974195715
CSCC[C@@H](C)NS(=O)(=O)c1ccc(C(C)C)cc1,2.504191833,3.2299,0.725708167
O=C(CCc1ccccc1F)N1CCc2ccc(Cl)cc2C1,1.958529951,3.9966,2.038070049
C[NH+](C)[C@H](CNC(=O)c1ccoc1)C1CCCCC1,3.792508425,1.1028,-2.689708425
Cc1ccc(N2C(=O)S/C(=C\c3ccccc3C)C2=O)c(C)c1,2.126415013,4.85276,2.726344987
Cc1cc(NCc2n[nH]c(=O)[nH]2)n2c(nc3ccccc32)c1C#N,2.968226784,1.6911,-1.277126784
CC[C@@H]([NH2+][C@@H](C)c1ccc(F)cn1)c1c(C)noc1C,4.278415155,2.60124,-1.677175155
CN(C)c1ccc(CNc2ccccc2)cc1,1.511539109,3.3647,1.853160891
CC[C@H]1CCCC[C@@H]1C1(C(=O)[O-])CC1,3.800379651,1.7329,-2.067479651
COc1cccc(CN2CCN(c3ccc4nncn4n3)[C@@H](C)C2)c1,2.890601093,1.8436,-1.047001093
CC1(C)Nc2ccccc2N(CC(=O)N2CCCCC2)C1=O,2.229052389,2.2362,0.007147611
C[C@H]1C[C@H]1C(=O)OCC(=O)Nc1cc(S(C)(=O)=O)ccc1Cl,2.754769763,1.8812,-0.873569763
COCCN(Cc1cccnc1)C(=O)Cc1c(Cl)cccc1Cl,2.124871134,3.6061,1.481228866
O=C(NCCNC(=O)C1CC1)c1cc2ccccc2oc1=O,1.96380028,1.049,-0.91480028
COC[C@H](Nc1cnn(C)c(=O)c1Cl)c1ccc(F)c(F)c1,3.006745659,2.5115,-0.495245659
CC1(C)[C@H]2OCC[C@H]2[C@H]1NC(=O)/C=C/c1cccc2cccnc12,3.663591454,3.1777,-0.485891454
CCOc1ccc2c(c1)CN(C(=O)Cc1ccc(F)c(F)c1)CC2,2.049055202,3.4909,1.441844798
CC[C@H](C)C[C@H](C)NC(=O)c1ccc(Br)nc1,2.960275276,3.3986,0.438324724
Cc1ccccc1[C@H](C)NC(=O)c1cc[nH+]cc1[O-],3.889720665,1.37372,-2.516000665
COc1ccc(C[NH2+][C@H](C)c2sccc2C)c(OC(F)F)c1,3.674409278,3.49112,-0.183289278
O=C(Nc1cccc([N+](=O)[O-])c1)N1CCC[C@H]1c1cccnc1,2.520840047,3.3588,0.837959953
NC(=O)[C@@H]1Cc2ccccc2CN1C(=O)c1cccc(F)c1,2.441610051,1.8781,-0.563510051
Cc1[nH]c(C(=O)N[C@@H](C)c2ccccn2)c(C)c1C(=O)OC(C)C,2.763793626,3.08274,0.318946374
CCn1ccnc(NCCc2csc(C)n2)c1=O,2.470297779,1.68272,-0.787577779
O=C(N[C@H](c1nccs1)C1CC1)N1CCC[C@H]1COc1ccccc1,3.156694997,3.8472,0.690505003
C[C@H]1CCc2sc(C(=O)Nc3cccc(S(=O)(=O)N(C)C)c3)cc2C1,2.685868019,3.3755,0.689631981
CC(=O)c1ccc(COC(=O)Cc2ccc([N+](=O)[O-])cc2)cc1,1.801605879,3.0833,1.281694121
O=C([O-])[C@H]1CCN1C(=O)OCC1c2ccccc2-c2ccccc21,2.989176009,1.7597,-1.229476009
Cc1ccncc1[N-]S(=O)(=O)c1c[nH]c(C(=O)N2CCCC2)c1,3.308717288,2.34822,-0.960497288
COc1ccc2c(-c3ccccc3)cc(SCC(=O)NCc3ccco3)nc2c1,2.212759401,4.9119,2.699140599
COc1ccc(CN(C)CN2C(=O)CC3(CCCC3)C2=O)cc1F,2.91252669,2.5429,-0.36962669
